mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,visibility,radiac_solar_watios_m2,energ_solar_MJ_m2,uvindex,clase_hoy,clase_manana
4,27.1,23.9,20.3,74,25.9,164.2,60.3,10,216.9,18.7,9,parcialmente_nublado,parcialmente_nublado
8.572608,18.909368,14.707273,13.43083,83.711087,17.853737,199.083111,90.936151,7.466076,281.968323,24.199773,9,nublado,nublado
8,18.7,16.1,14.1,83.9,20.5,167.9,100,8.5,254.2,21.9,9,nublado,parcialmente_nublado
9,18.1,15.1,12.4,79,22.2,176.2,82.9,9.2,157.1,13.5,6,parcialmente_nublado,nublado
8,20,14.9,13.7,84.1,22.3,184.2,93.6,8.4,270,23.6,9,nublado,nublado
4.822727,18.650192,15.843709,15.712276,76.926331,24.492078,174.514218,51.260626,9.46457,244.464296,21.056506,9,parcialmente_nublado,despejado
9,19.2,16.8,14.6,82.4,18.4,173,99.5,10.3,276.4,24,9,nublado,nublado
4,24,17.9,17.6,88,18.4,183.8,73.6,6.4,268.7,23.2,9,parcialmente_nublado,parcialmente_nublado
9,20.2,15.7,14.9,84.7,31.1,167.4,75.4,8.7,278,23.9,9,lluvioso,lluvioso
4,26.1,20,19.4,82,36,164.3,66.4,9.5,262,22.7,9,lluvioso,lluvioso
5,20.1,17.1,15.9,88.1,14.8,222.2,87.1,6.3,229.1,19.9,8,lluvioso,parcialmente_nublado
4.674502,18.1342,18.98326,17.130734,83.461711,18.123404,207.049956,55.004668,8.949539,250.848912,21.596199,9,parcialmente_nublado,despejado
4.669203,25.389002,18.141381,17.51445,81.394779,24.737273,184.771771,28.737097,9.895514,211.402246,17.971453,8,parcialmente_nublado,despejado
4.169032,22.757312,17.528432,17.806401,83.225351,22.566825,192.562749,48.562863,9.444119,253.699087,22.167676,9,parcialmente_nublado,despejado
1,24.1,19.7,19.1,84.7,16.3,198.4,72.8,9.7,278.9,24,10,lluvioso,parcialmente_nublado
12,22.2,19.1,16.9,79.5,31.2,163.8,65.5,10,275.1,23.6,9,lluvioso,lluvioso
4,24.992611,19.411604,16.699445,76.149272,26.488582,160.832505,34.387945,10,261.177449,22.6,9,parcialmente_nublado,despejado
1,25.2,21.1,19.5,83,27.7,167.6,79.4,10,269.8,23.3,9,parcialmente_nublado,parcialmente_nublado
9,20.1,16.1,13.4,77.8,16.6,221.5,86.5,10,118.3,10.3,5,lluvioso,lluvioso
9.530739,19.229655,15.073145,14.534075,86.347655,15.437202,202.31752,100,7.859107,59.008955,5,2.482128,nublado,nublado
12,24,19,17.4,79.1,22.3,173.1,69.5,10,322.4,27.7,10,parcialmente_nublado,parcialmente_nublado
4,24.076045,17.299647,17.163655,82.633526,26.918937,170.10193,48.026602,8.389428,282.338705,24.928238,10,parcialmente_nublado,despejado
2,28.1,22.401486,21.008935,81.187997,14.292217,208.446665,93.658835,9.640811,250.26031,21.665899,9,lluvioso,lluvioso
6,23,19,16.8,78.4,22.3,160.7,100,10,236.6,20.5,8,nublado,nublado
7,19,13,12.5,82.3,14.8,179,84.4,7.9,253.8,22,9,parcialmente_nublado,nublado
2.967552,24.728301,21.505049,17.576257,80.412238,23.221147,164.698151,86.645342,8.924109,80.993718,7,3,lluvioso,lluvioso
2,29.2,23.1,21.6,79.9,31.7,170.5,65,10,227.6,19.7,8,lluvioso,lluvioso
5,18.704149,15.704139,15.16791,82.327329,21.210323,188.506199,53.201433,9.43849,248.374859,21.268283,9,parcialmente_nublado,despejado
4.924517,19.823354,15.643302,14.236141,78.648221,24.693262,167.563103,25.359085,9.836135,243.780717,21.093693,8.140556,parcialmente_nublado,despejado
5.250002,24.379087,19.926122,17.436029,77.710697,26.027316,167.592099,58.492623,9.749204,235.601923,20.968809,8.922374,parcialmente_nublado,despejado
8.50718,25.203143,20.883077,19.32408,83.325216,29.375487,168.251246,49.610538,9.50028,336.669715,29.005551,10,parcialmente_nublado,despejado
11,24,19,16.1,76.6,24.1,175.1,77.6,10,338.2,29.2,10,parcialmente_nublado,nublado
7,18.4,16.1,14,81.4,22.2,165.8,91.3,9.5,84.6,7.2,3,nublado,nublado
10,17.1,14.9,12.7,81.8,14.8,217.6,100,8.2,332,28.8,10,nublado,nublado
4,25.1,19.859813,16.929306,75.457246,25.6,168.572106,40.982339,9.938571,250.511756,21.564863,9,parcialmente_nublado,despejado
4.041883,18.274324,15.461669,12.805965,77.525167,25.813848,167.255011,31.584383,9.792326,243.666267,20.726437,8.351017,parcialmente_nublado,despejado
5.026366,19.74717,15.126523,15.81915,82.468363,24.53869,178.76729,57.951786,9.345785,243.108447,20.890437,8.427288,parcialmente_nublado,despejado
4.532721,24.438979,19.72116,17.4,77.092435,26.18909,172.468066,42.632293,9.448487,233.280463,19.667676,8.455761,parcialmente_nublado,despejado
5.902524,19.038839,19.728232,16.769057,81.922379,24.279366,158.611879,79.016696,7.518379,245.665294,21.770719,8.719955,parcialmente_nublado,despejado
4.721909,25.495257,21.333285,18.884996,76.614052,26.854813,182.918544,73.489182,10,339.469451,29.060927,10,parcialmente_nublado,despejado
4,25.1,18.950095,17.4,76.645224,22.81365,175.71725,46.552683,9.991219,244.324292,21.02489,8.250325,parcialmente_nublado,despejado
12,23.1,19.1,18,84.1,27.2,176.4,87.5,9.9,308.7,26.6,10,lluvioso,parcialmente_nublado
3,26.8,21,19.9,79.7,22.3,173.7,64.3,10.3,292.4,25.2,10,parcialmente_nublado,parcialmente_nublado
1,26.1,20.9,19.4,81.7,29.1,163.2,72.1,9.4,277.9,24.2,10,parcialmente_nublado,lluvioso
5.722035,18.202012,15.815609,14.344315,84.712976,15.176894,235.882271,100,9.717136,229.117154,19.853189,8.3534,nublado,lluvioso
7.605812,26.43209,21.099996,18.770917,77.41148,24.469628,173.282157,52.056933,9.939399,349.596831,30.4,10,parcialmente_nublado,despejado
7,20.2,17.1,15,78.9,13,231.3,100,9.5,197.8,17.2,8,lluvioso,lluvioso
3,26,21.9,19.7,81.7,18.4,183.1,87.4,10.3,296.5,25.8,10,parcialmente_nublado,parcialmente_nublado
1.816577,26.091895,21.444667,18.858788,79.586875,18.016887,190.077326,81.569419,9.545233,304.099287,28.356345,10,parcialmente_nublado,despejado
4.726784,21.047378,18.113983,13.416341,80.546812,19.239279,170.380529,56.819335,9.333057,261.501974,22.291395,9,parcialmente_nublado,despejado
9.522075,25.105107,20.419195,18.606114,78.143323,25.075322,173.310418,61.625748,9.86456,349.636865,30.4,10,parcialmente_nublado,despejado
4.938893,23.814449,18.768697,16.819273,81.785563,25.097397,179.976995,45.698797,9.615964,249.364626,21.946999,9,parcialmente_nublado,despejado
7,19.336677,17.177885,14.583506,79.802886,15.2386,188.37789,97.135561,7.769534,210.268207,17.907632,7.628799,nublado,lluvioso
5,22.399494,20.048972,17.28193,79.731753,17.648099,162.973871,100,9.815737,223.661509,19.399952,8.942904,nublado,nublado
11,22,18.1,16,79.9,17.3,219.4,95.1,10,318.9,27.5,10,nublado,lluvioso
6,22,18.9,16.7,80.8,13,184.2,99.1,9.9,235.2,20.1,8,nublado,nublado
4,24.727084,17.489591,17.023216,79.672832,15.760855,182.822773,10.035137,8.592853,295.522915,25.053855,10,parcialmente_nublado,despejado
6,23.2,17.1,16.1,77.3,22.3,173.3,89.8,10,225,19.4,8,parcialmente_nublado,nublado
12,24.2,19.1,17.9,80.2,29,174.4,64.1,10,276.5,23.9,9,parcialmente_nublado,lluvioso
8.516455,25.271001,21.384979,18.879919,75.752841,20.89202,177.125335,74.219626,10,350.066116,29.572585,10,parcialmente_nublado,despejado
11.107265,26.035462,20.947431,19.476954,78.728877,29.663268,169.988885,53.200318,9.891588,329.137284,27.945824,10,parcialmente_nublado,despejado
4,24.121023,18.978508,17.75655,76.879578,14.690735,194.851682,46.281892,9.11279,240.390066,21.377196,8.320059,parcialmente_nublado,despejado
5.735929,24,19.260357,17.675187,80.360292,29.012414,161.471386,58.9,9.994641,238.462556,22.152592,8.79774,parcialmente_nublado,despejado
2,30.1,24.1,22,77.9,18.4,188.7,73.7,10,270.3,23.4,9,lluvioso,lluvioso
2,26.1,22.6,20.8,82.3,29.5,170.7,76.7,9.5,317.3,27.6,10,parcialmente_nublado,lluvioso
4,22.2,17.7,17,83.2,27.2,172,53.9,8.8,292.3,25.1,10,parcialmente_nublado,parcialmente_nublado
1,27.1,22.1,19.7,74.3,24.1,168.5,50.4,9.8,330.6,28.5,10,lluvioso,parcialmente_nublado
9,19.1,15.6,13.8,83.2,25.7,167.5,85.9,8,200.8,17.3,8,parcialmente_nublado,nublado
8.417608,24.202846,19.314856,17.647418,79.746222,18.834983,179.748612,35.188892,8.81939,306.136817,29.015829,10,parcialmente_nublado,despejado
5,23,20,16.7,76.2,18.4,174.7,84.5,10,218.8,19,8,parcialmente_nublado,parcialmente_nublado
2,27.615992,23.168249,20.010048,80.354354,31.442337,166.868151,67.035178,10.007427,303.178241,26.305206,10,lluvioso,lluvioso
5,23,20,17.3,77.4,20.5,161.3,93.3,10,259.4,22.4,9,nublado,nublado
3,25,19.1,18.1,80.4,16.6,182.2,60.9,9.7,252.3,21.8,9,parcialmente_nublado,parcialmente_nublado
1,25.1,18.8,17.1,77.2,20.5,182.3,70.8,10,258.8,22.4,10,parcialmente_nublado,parcialmente_nublado
2,30.1,24.6,20,66.9,22.3,171.3,53.9,10,328.6,28.2,10,lluvioso,lluvioso
9,21,16,14,81,18.4,176.2,85.5,9.4,299.5,25.8,10,parcialmente_nublado,nublado
11.050047,25.798993,20.083217,17.745555,81.407209,25.227771,179.747778,71.072834,9.721717,297.74018,25.8,10,lluvioso,lluvioso
6,21.7,17.9,14.3,74.1,20.5,169.8,76.2,7.9,142.7,12.4,6,parcialmente_nublado,nublado
4.24024,22.290004,19.946967,15.67385,77.718236,24.333079,186.369188,45.706933,9.652345,249.76088,21.871473,9,parcialmente_nublado,despejado
9,20.1,14.1,13.5,82.5,15,203.2,73.4,9.2,206.7,17.9,9,parcialmente_nublado,lluvioso
4,24.881042,20.019138,17.078331,76.536404,26.876615,162.209435,57.941828,9.965403,261.121529,21.89984,9,parcialmente_nublado,despejado
2,30.147489,23.884093,20.489315,74.921489,18.4,188.052631,73.252177,10,270.782301,23.499563,9.996656,lluvioso,lluvioso
1,26.1,19.1,17.1,73.4,27.5,180.9,76.1,10,284,24.6,9,parcialmente_nublado,lluvioso
3,26,20,18.8,79.9,22.3,177.3,38.9,10,289,24.9,10,parcialmente_nublado,parcialmente_nublado
12,24,19.460048,17.365352,82.126423,22.735913,168.090356,91.741236,10.137675,264.920005,22.941744,9,nublado,nublado
2,27.1,21.1,20.5,80,22.3,187.4,78.9,8.9,178.7,15.5,7,lluvioso,lluvioso
4,20.1,17.1,15.7,82.8,20.5,212.3,87.1,9.9,214.7,18.6,7,parcialmente_nublado,parcialmente_nublado
5,22.1,18.9,17.1,83.8,16.6,185.1,99.2,9.8,213.8,18.4,8,nublado,lluvioso
3,26.1,20.1,18.6,77.5,29.5,173.8,83.8,10,219.5,18.9,8,lluvioso,lluvioso
10.052809,21.586699,14.482948,13.939949,73.793339,27.252051,168.9,64.973907,9.357626,334.60929,29.09439,10,parcialmente_nublado,nublado
11,23,18,16.2,79.2,14.8,199,89.9,10.3,226.4,19.6,8,lluvioso,parcialmente_nublado
10,18.1,14.1,13.5,86.3,16.3,186.1,100,7.8,299.1,25.8,10,nublado,nublado
4,25.1,19.919972,17.344955,75.321162,25.6,168.027715,39.880046,9.807515,247.282452,22.030898,9,parcialmente_nublado,despejado
8,20.1,16.1,14.2,80.5,29.5,160.9,97.5,8.7,221.1,18.9,8,lluvioso,nublado
8,22.163233,20.1,15.3,70.575686,27.38646,168.288928,91.268894,10.318566,285.086218,24.663337,10,nublado,nublado
5.964692,19.657867,16.077553,15.058029,80.197595,26.508927,166.645223,29.359602,9.444989,232.330071,20.688569,8,parcialmente_nublado,despejado
1,25,18,16.8,78.1,20.5,183.8,78.3,10.3,212.6,18.3,8,parcialmente_nublado,parcialmente_nublado
11.960519,21.562542,18.495981,16.791534,80.69499,18.501102,167.203254,99.868447,9.953028,233.948868,20.226546,9,lluvioso,lluvioso
9,17.7,15.1,13.8,85.6,18.4,244.6,99.2,9.8,225.3,19.4,8,lluvioso,lluvioso
4,26.000092,18.96623,17.527049,78.471184,21.128519,187.66482,51.033351,10,219.075177,18.938842,8,parcialmente_nublado,despejado
9,17.393774,14.854306,12.72259,80.329866,16.029756,236.506082,92.467923,8.573237,307.864932,26.7,10,nublado,nublado
5,24.91169,19.1,17.46351,80.073784,17.031072,180.755402,57.630294,9.898317,235.902591,20.452147,8.811508,lluvioso,lluvioso
1,27,20,19,80.2,20.5,194.4,64.9,9.6,303.5,26.2,10,parcialmente_nublado,parcialmente_nublado
4.251581,21.727006,18.829601,16.470787,77.711104,21.950012,180.516513,55.212691,9.667057,245.146338,21.008614,9,parcialmente_nublado,despejado
6,18.1,16.1,14.9,86.5,14.8,179.8,100,8.5,209.3,18,8,lluvioso,lluvioso
4,27.2,22.9,19.7,74.8,25.9,170.7,53.6,10,267.5,23.1,9,parcialmente_nublado,parcialmente_nublado
10,19,15,14,86.2,22.3,195,93.3,7.6,317.6,27.3,10,nublado,nublado
10,20.1,16.1,14.1,80.9,25.6,195.1,75.4,9.8,252.3,22,9,parcialmente_nublado,parcialmente_nublado
9,19.846432,15.7,14.620773,84.7,33.071854,160.084991,75.31896,8.764114,277.738613,23.861143,9,parcialmente_nublado,lluvioso
8.500251,25.133272,18.26912,16.495829,82.559064,18.4,183.299324,87.847191,9.99728,157.659121,13.77589,7,lluvioso,lluvioso
3,28.2,21.9,19.9,76.3,20.5,192.7,77.9,10,239.2,20.8,8,lluvioso,lluvioso
3,26.1,19.1,18.8,83.3,16.6,185.8,63.5,10,236.1,20.6,9,lluvioso,lluvioso
12,24.1,19.7,16.9,76.5,22.3,168.4,74.7,10,137.2,11.7,5,parcialmente_nublado,parcialmente_nublado
8,19,14.8,13.2,81.8,13,220.1,94,8.5,282.6,24.4,10,nublado,nublado
12,24.1,21.1,18.2,79.9,31.7,165,81.7,10,332.5,28.6,10,parcialmente_nublado,parcialmente_nublado
11,19.1,15.9,14,82.1,22.3,171.2,80.4,9.7,342.5,29.7,10,parcialmente_nublado,parcialmente_nublado
9,19.1,15.1,14.2,86.5,20.5,174.7,97.1,9.5,265.6,23.2,9,nublado,lluvioso
5,25,20,17.6,77,24.1,174.3,74.9,10,259,22.3,9,parcialmente_nublado,parcialmente_nublado
5,20.765781,16.084356,14.518627,82.34325,22.878545,184.622279,45.5348,9.441714,245.85076,21.216233,9,parcialmente_nublado,despejado
4.879827,25.881846,16.882542,16.938012,80.972896,17.309745,195.352425,56.453755,9.174203,292.769226,22.807901,9.639178,parcialmente_nublado,despejado
3.55469,27.472253,20.362331,17.936385,71.437538,18.096067,191.369116,73.962708,10,246.309384,21.368507,8.542048,lluvioso,lluvioso
11,22,17,16.2,84,16.6,175.3,58.9,8.9,327.1,28.1,10,parcialmente_nublado,parcialmente_nublado
6,19.121218,18.692996,13.911784,84.530307,21.9518,200.488755,59.752052,8.371218,235.403254,20.314274,8,parcialmente_nublado,despejado
4,24.24938,19.095991,19.053168,83.441583,26.337601,171.289997,71.148982,7.858349,295.155614,25.629512,10,parcialmente_nublado,despejado
6,22.2,18.1,16.2,80.6,27.7,160,89.2,10,220.9,19.1,8,lluvioso,lluvioso
6,18.1,15.7,14.4,86.3,14.5,195.5,99.2,9.3,218.5,18.9,8,nublado,nublado
5.656449,18.165442,14.591183,14.385219,77.381771,25.867019,167.81483,33.30237,9.797153,243.485976,21.00777,8.83915,parcialmente_nublado,despejado
9,18.1,15.7,13.7,83.4,20.5,196.7,100,9.3,251.5,21.9,9,lluvioso,nublado
9,17.1,15,13.4,84.1,18.4,197.3,97.8,9.4,313,27,10,nublado,parcialmente_nublado
4.221616,22.607303,18.962527,17.394946,83.759919,14.905261,195.975746,45.745618,8.908841,253.183935,22.1277,9,parcialmente_nublado,despejado
2.919229,28.370874,22.920458,20.822634,77.897958,15.921034,203.434508,83.395577,9.642281,246.470664,21.542646,9,lluvioso,lluvioso
4,27.342847,17.413215,18.386075,79.321497,17.069709,181.485097,16.024609,8.481441,288.327728,25.108361,10,parcialmente_nublado,despejado
1,26,22,20,82.7,25.9,165,95.7,10.5,263.9,22.8,9,nublado,nublado
6.744623,22.643892,17.588682,16.212462,84.327558,27.028963,167.123341,63.758911,9.172919,235.711533,20.242235,8,parcialmente_nublado,despejado
9.751972,21.610908,18.272712,15.501326,78.4412,27.7,168.869419,75.052428,10,279.584703,24.386697,9,parcialmente_nublado,nublado
5.350302,18.811731,15.19737,13.417998,79.916396,24.197393,175.198916,36.060119,9.711987,246.622571,21.349768,8.707077,parcialmente_nublado,despejado
1,26,21.7,19.4,80.3,22.3,167.2,90.4,10.5,141.9,12.1,5,nublado,lluvioso
6.381313,22.001765,18.692222,15.230415,73.060559,19.799317,166.06744,76.575596,9.749508,237.265044,20.698141,8,parcialmente_nublado,nublado
6,23.1,19.6,16.3,71.6,24.1,175.2,97.6,10.6,225.5,19.4,8,lluvioso,lluvioso
11.199674,20.420769,17.914486,15.9571,79.411297,24.772496,171.206702,91.217312,9.731837,120.506749,10.262506,5,lluvioso,lluvioso
1,28.1,24.1,20.6,74,22.3,175.9,74.7,10,318.6,27.6,10,parcialmente_nublado,parcialmente_nublado
2,28.1,25.1,19.9,67.8,29.5,157.6,65.8,10,265,22.9,9,parcialmente_nublado,parcialmente_nublado
5.222576,19.423628,14.221109,14.105575,81.598383,24.175234,177.691558,41.123218,9.57749,249.636392,22.066534,8.157939,parcialmente_nublado,despejado
2,27.1,22.8,20.3,79.5,20.5,174,90.5,10.5,268,23.1,9,nublado,parcialmente_nublado
11,20.1,16.1,14,78.6,20.6,217.8,79.8,10,230.8,20.2,9,parcialmente_nublado,parcialmente_nublado
8,20.1,15.9,15,85.1,29.5,172.7,97.9,9,246.3,21.3,9,nublado,lluvioso
11,22.1,18.1,16,82.5,16.7,189.8,94.5,9.3,179.3,15.7,9,lluvioso,lluvioso
1,28.1,22.1,21,82.3,18.4,180.6,86.6,10,251.3,21.6,9,lluvioso,lluvioso
4,25.104846,19.965889,17.125297,76.592236,24.322498,175.402316,38.17637,9.715067,246.998163,21.263314,9,parcialmente_nublado,despejado
5.548524,24,19.148994,18.299282,80.878629,28.046274,161.215036,58.9,9.958265,245.174073,20.329625,8.237499,parcialmente_nublado,despejado
6,22,18.8,16.7,80.8,20.5,167.4,100,9.8,233.8,20.3,8,nublado,nublado
4.340482,18.163173,16.683716,13.609185,79.628431,19.106571,171.62196,54.197267,9.391368,244.372834,21.067356,9,parcialmente_nublado,despejado
6,24.2,18.1,17.9,79.4,14.8,181.3,91.7,9.5,221.9,19.2,8,nublado,parcialmente_nublado
1,26,20,19.2,80.3,24.1,162.1,85.6,10,249.6,21.5,8,parcialmente_nublado,parcialmente_nublado
3,27.1,21.7,20.6,81.3,27.7,167.9,60.7,9.1,240.6,20.8,8,lluvioso,lluvioso
12,25.1,21.1,18.3,76.8,25.9,162.4,83.4,10,264.8,22.8,10,parcialmente_nublado,lluvioso
1.766181,26.648404,22.819344,19.717396,77.216946,31.315292,167.646108,47.084908,9.89748,284.528542,24.495213,8.720376,parcialmente_nublado,lluvioso
9,17.1,14.7,12.3,80.7,20.3,168,100,8.8,244.5,21.2,9,nublado,nublado
3,27.1,23.1,20.4,77,20.5,198.7,62.2,9.8,297,25.5,10,lluvioso,lluvioso
6.134625,20.193065,16.617223,14.115621,77.759113,20.315112,168.161043,99.274167,9.921084,228.686791,19.761566,8,nublado,nublado
5.668223,25.60173,17.152319,16.576328,76.61531,24.314407,175.963591,17.463676,9.938138,245.222691,20.897545,8.831041,parcialmente_nublado,despejado
5.654136,19.941785,14.34206,13.719142,77.539521,25.876308,164.511472,25.570808,9.870918,252.134093,22.212254,8.769587,parcialmente_nublado,despejado
6.975069,17.2,15.1,13.601388,86.378636,16.855492,180.396539,91.046557,7.092638,236.443641,20.4,8,parcialmente_nublado,despejado
4.281033,18.535162,14.745966,13.023298,78.994097,24.002969,171.643011,28.355653,9.988387,241.047195,20.762663,8.663144,parcialmente_nublado,despejado
4,26.1,20.1,18.6,80.4,23.7,173.2,69.8,9.5,272.3,23.3,9,parcialmente_nublado,nublado
5,19.491873,15.962261,13.476676,82.377013,20.486058,190.81474,52.766715,9.310158,251.053211,21.121248,9,parcialmente_nublado,despejado
4.99544,19.894774,15.896784,18.053302,86.19498,14.72846,209.235945,54.037319,8.25411,240.748558,21.036008,8.944438,parcialmente_nublado,despejado
12,23.1,18.1,17.2,84.1,25.9,182.5,68.1,8.9,306.8,26.5,10,parcialmente_nublado,parcialmente_nublado
2,27.917995,23.107189,20.725478,80.49492,21.422218,174.23771,68.82326,9.575128,298.939842,25.744746,10,lluvioso,lluvioso
6,23,20,15.8,72.8,27.7,156,89.1,10,233.1,20,8,parcialmente_nublado,parcialmente_nublado
4,27.298234,18.509199,16.66972,79.509623,15.890855,183.45344,29.488048,8.775517,292.878913,25.526377,10,parcialmente_nublado,despejado
1.497585,26.048106,21.783109,18.880396,77.451597,17.343154,195.163914,78.886104,8.569322,312.638509,26.991954,10,parcialmente_nublado,despejado
6.179062,20.998224,17.067026,14.502592,79.033187,22.590514,174.04031,96.594124,9.502211,246.470739,21.21061,8.948179,nublado,nublado
12,23,19,17.8,83,25.9,162.6,91.8,10,265.4,22.8,10,nublado,parcialmente_nublado
1.961574,24.286641,19.349266,18.299629,82.503591,21.017054,170.942804,85.55973,9.530393,270.968276,23.840428,9.84804,lluvioso,lluvioso
1,27.2,21.1,20.2,82.9,18.4,184.7,83.4,10,247.6,21.3,9,lluvioso,lluvioso
10.821444,21.397544,18.029718,14.337426,76.418839,20.301366,178.353966,90.19717,9.92058,157.029034,13.241132,7.874121,lluvioso,lluvioso
7,20,18,15.5,79.7,24.1,161.6,100,10,246.5,21.3,9,nublado,nublado
5.454114,25.196591,14.22382,14.378408,78.54275,25.052339,168.192828,17.778127,9.969772,244.978988,21.335197,8.738666,parcialmente_nublado,despejado
11,25.1,18.1,15.6,72,22.3,169.1,80.2,10,232.1,20,10,parcialmente_nublado,parcialmente_nublado
2.165147,25.370464,19.998997,19.605809,84.627274,23.07211,183.15385,77.15233,9.786426,236.829572,20.377295,8.538706,lluvioso,lluvioso
1.666317,25.571158,21.056269,18.600283,78.721758,19.781788,175.682524,86.965608,10,196.094062,16.971879,7.009914,lluvioso,lluvioso
5.383181,20.23595,18.974051,15.640126,84.014526,22.406481,168.220946,99.661816,10,203.370769,17.656079,7,nublado,lluvioso
10,18.2,15.1,13.7,84.7,20.3,181.9,93.8,8.5,108.7,9.4,4,lluvioso,lluvioso
7,17.700069,15.120761,13.50039,86.567239,18.360346,170.359509,97.84308,8.695237,218.015407,18.637163,8,nublado,nublado
10.962524,20.330837,16.882365,14.338613,79.081114,21.792036,193.103885,96.967815,10,289.956606,25.136346,9.391833,lluvioso,lluvioso
9,17.1,14.6,12.7,83.8,24.1,175.1,99.6,7,101.4,8.6,4,nublado,nublado
3.441707,27.5596,19.609746,18.69937,82.014865,20.402055,174.215187,29.529858,8.702381,304.478167,25.636281,10,parcialmente_nublado,despejado
4,25.1,20.034532,17.4,76.648822,25.468575,172.154,46.1031,9.948072,242.186051,19.726209,8.595118,parcialmente_nublado,despejado
6.871556,21.045666,17.944858,17.111902,86.931638,26.254123,161.165751,99.864576,8.155397,239.608183,20.926232,8.721626,nublado,nublado
6,22.060247,14.609165,14.77294,80.588335,27.543483,166.694133,56.231298,9.849306,238.822363,20.646314,8,parcialmente_nublado,despejado
6.248847,19.086784,16.373817,15.540025,86.995406,18.762081,171.845254,97.982741,9.284228,227.374884,19.466476,8,nublado,nublado
12,25,20,17.9,80.7,20.5,189.1,60.7,8.7,304.8,26.5,10,parcialmente_nublado,parcialmente_nublado
1,25.1,20.9,18.1,78.6,27.3,163.4,91.9,10,209.2,18.1,8,lluvioso,parcialmente_nublado
5,24,19,14.7,68.3,16.6,172.8,75.3,10.3,242.5,21.1,8,parcialmente_nublado,nublado
2,27,20,19.6,83.7,16.6,200.8,93,9.4,148.3,12.8,6,lluvioso,lluvioso
10,21,17,14,78.3,18.4,177.4,88.2,10,335.4,28.9,10,parcialmente_nublado,nublado
4,23.1,19.7,18.5,85.3,22.3,190.7,75.1,9.2,182,15.7,7,lluvioso,lluvioso
11,23.1,18.1,16.5,80.5,22.3,170.7,98.8,9.8,334.7,29,10,nublado,nublado
7.572331,20.791967,15.910217,15.777926,83.601943,21.648666,171.582809,56.142446,8.732803,142.26872,12.083891,6.145286,parcialmente_nublado,lluvioso
4.365584,22.215701,15.524449,15.847258,77.603081,24.357871,171.182057,47.937034,9.484763,245.402704,21.002437,9,parcialmente_nublado,despejado
10,22.2,16.6,15.3,82.9,22.3,174.5,75.4,10,115.2,10,4,parcialmente_nublado,nublado
3,28.953146,23.229618,21.92678,82.171644,27.141791,170.477806,73.800391,10,293.888299,25.0071,10,lluvioso,lluvioso
6,21,19,16.8,81.2,13,194.7,100,9.6,240.6,20.9,8,nublado,nublado
1.061805,27.08835,20.228394,19.100739,79.979338,29.692633,165.777521,27.39468,9.520495,316.868157,27.766963,10,parcialmente_nublado,despejado
3,25,20.2,19.7,83.3,20.5,174.4,71.1,10.2,295.2,25.5,10,parcialmente_nublado,parcialmente_nublado
1.10627,28.041945,22.754608,21.236662,82.015797,33.286593,164.728509,79.616538,9.844039,293.442197,25.350119,10,parcialmente_nublado,lluvioso
9,17.1,14.9,12.9,83.4,16.6,200.9,100,9.6,58.9,5.1,3,lluvioso,parcialmente_nublado
8,19,16,15.3,85.9,13,176.6,100,8.3,255.1,22,9,lluvioso,lluvioso
4,26.2,21.1,19,77,24.1,176.3,52.3,9.9,278.3,23.9,10,parcialmente_nublado,lluvioso
5,23,17.9,16.5,79.9,22.3,175.6,25.2,10,270.2,23.4,9,parcialmente_nublado,parcialmente_nublado
2,26,20,18.4,78.5,16.6,200.2,63.8,9.9,332.3,28.7,10,parcialmente_nublado,parcialmente_nublado
11,22.1,17.9,16.2,81.3,27.7,169.3,85.4,10,210.4,18.2,9,lluvioso,lluvioso
12,26.6,20.1,18.5,76.8,24.1,174.5,51.1,9.5,285.3,24.6,9,parcialmente_nublado,parcialmente_nublado
12,23,18,16.8,81.9,22.3,189.6,87.1,9.5,343.7,29.6,10,parcialmente_nublado,parcialmente_nublado
4,22.1,17.1,16.2,81.7,25.5,174.2,48.1,9.2,294.3,25.4,10,lluvioso,lluvioso
8,20.1,15.4,14.2,82.1,16.6,199.5,88.8,8.1,239.2,20.9,9,lluvioso,lluvioso
3,28.1,21.7,19.8,77.2,23.9,170.6,70.7,9.8,258.7,22.2,10,lluvioso,lluvioso
3,30,21,19.3,74.4,13,195.7,79.2,8.5,263.3,22.8,9,parcialmente_nublado,parcialmente_nublado
9,20.1,16.1,14.7,84.8,24.1,168.3,92.5,9.4,125.8,11,6,nublado,nublado
8,19.1,15.6,14.6,87.8,20.5,170.7,100,9.4,71.1,6.1,4,nublado,nublado
3.029102,25.780461,22.095227,18.63213,74.686374,25.742488,182.181139,75.128064,10,338.352892,30.242574,10,parcialmente_nublado,despejado
7,19,17,15.4,86.3,14.8,195.3,100,9.8,242.9,21.1,8,nublado,nublado
4.13602,25.204817,21.196899,18.459697,77.974654,22.933122,182.661574,79.222813,10,347.374909,29.897617,10,parcialmente_nublado,despejado
9,19.1,15.7,14.3,84.7,35.3,159.8,75.3,9.8,277.5,23.8,9,parcialmente_nublado,lluvioso
6,23,19.9,16.9,77.1,13,185.9,100,8.8,224.8,19.6,8,nublado,nublado
2,26.1,22.1,20.4,81,18.4,187.1,78.3,9.9,200,17.3,7,lluvioso,lluvioso
