mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,visibility,radiac_solar_watios_m2,energ_solar_MJ_m2,uvindex,clase_hoy,clase_manana
4.395119,24.615421,19.030804,18.120117,79.570056,25.857765,170.671461,56.464115,9.937428,232.086478,18.775885,8,parcialmente_nublado,despejado
5,21.1,18.9,17.2,86.2,13,213.4,95.4,8.1,95.9,8.2,6,lluvioso,parcialmente_nublado
1.02876,26.060818,19.318904,18.83661,80.870818,20.29446,193.169285,82.667035,7.985612,310.385359,28.79902,10,parcialmente_nublado,despejado
7.046389,18.1,16.177284,12.275816,72.761656,19.727508,162.613444,99.690123,8.500191,54.20832,4.486687,2,nublado,lluvioso
12,26.084651,20.43554,17.918895,77.424771,25.071927,168.081272,88.578479,10.218207,238.426219,20.780424,8.514102,parcialmente_nublado,nublado
4.437124,19.280899,15.196671,15.313052,79.49462,25.380866,169.421706,87.399606,8.408,241.744268,20.57526,8.526986,parcialmente_nublado,despejado
4,23,17,16.4,86.1,14.8,209.9,55.3,6.2,293.5,25.5,10,parcialmente_nublado,parcialmente_nublado
4,26.185538,18.352259,16.568255,79.605953,16.797518,182.318,30.463543,8.680663,292.076884,25.453826,10,parcialmente_nublado,despejado
12,24,18,17,81,18.4,189.2,70.2,9.9,211.2,18.2,8,parcialmente_nublado,lluvioso
4.159858,24.807129,18.078332,17.4,80.39816,22.44475,174.310448,28.544922,9.948733,220.74395,19.211084,8,parcialmente_nublado,despejado
12,25.1,19.1,18.2,82.2,23.8,172.3,77.6,9.8,262.2,22.6,9,parcialmente_nublado,parcialmente_nublado
11,22,17.8,15.1,77.9,22.3,182.4,98.9,10.4,223.8,19.3,7,nublado,nublado
3.469158,27.474741,20.620092,18.823906,83.391596,23.298045,167.882595,28.950248,8.511443,303.477032,25.66926,10,parcialmente_nublado,despejado
1,28.1,22.1,21.3,81,20.5,171.5,48.7,10,335.6,29,10,parcialmente_nublado,parcialmente_nublado
7,17.1,15.1,12.3,78.4,18.4,182.1,100,7.8,199.1,17,8,lluvioso,nublado
1,24.1,20.7,19.8,86.4,33,171.6,79.5,9,287.6,24.8,10,lluvioso,lluvioso
6,25.1,19.5,18.2,73.7,25.9,162.8,95.2,11.1,217.8,18.8,8,nublado,lluvioso
2,26.750318,22.043461,20.951014,80.307258,21.4481,173.577529,86.404712,9.862884,257.506492,22.250924,9,lluvioso,lluvioso
12,25.4,21.1,18,75.2,27.7,164.1,79,10,222.7,19.3,8,lluvioso,parcialmente_nublado
4,25.96642,18.968364,17.420562,77.069042,21.675344,187.317069,51.615943,10,220.697839,19.051818,8,parcialmente_nublado,despejado
5.121753,24,19.764322,18.286209,77.440682,28.963029,165.451311,58.9,9.912607,245.41029,22.412805,8.241542,parcialmente_nublado,despejado
6,20,17.7,15.2,81.3,13,206.9,100,8.8,245.7,21.1,8,nublado,nublado
11.405132,22.621929,18.36002,17.244132,80.734657,24.1,173.213292,96.684232,9.918362,328.726691,28.505509,10,nublado,nublado
3,28.1,22.6,19.1,72.1,22.3,172.4,49.9,10,315,27.1,10,parcialmente_nublado,parcialmente_nublado
5.835813,18.731522,14.330371,13.282242,80.475081,26.962973,171.356661,28.177085,9.786854,237.465439,20.682792,8,parcialmente_nublado,despejado
10,20.1,16.1,13.7,78.9,20.1,179.1,96.7,9.9,296.3,25.4,10,nublado,parcialmente_nublado
2,30.156512,23.838784,21.092737,75.649568,18.4,184.086087,72.733642,10,272.591287,23.444242,9.612737,lluvioso,lluvioso
5.021231,23.394996,14.78075,14.879742,80.143055,26.381807,169.224332,29.646831,9.405295,236.677555,20.365585,8,parcialmente_nublado,despejado
6,20.942648,17.783377,16.689492,81.042055,26.081282,166.688425,43.83616,9.821919,235.265295,20.426603,8,parcialmente_nublado,despejado
11,23,17,16.2,83.2,24.1,174.9,58,10.1,338.8,29,10,parcialmente_nublado,parcialmente_nublado
8,18.1,14.994169,13.651295,82.943159,21.001804,173.152634,94.943579,7.614538,68.123411,5.715992,2.461869,nublado,nublado
1,24.566392,20.984162,20.270985,80.442829,27.561338,171.040363,81.196716,10,211.5,18.218735,8.934287,lluvioso,lluvioso
3,26,20,19.5,81.5,22.3,180.9,63.6,9.9,276.7,23.9,10,lluvioso,lluvioso
6,22,16.9,15.7,79.6,16.6,171.2,63.8,8.8,230.1,19.9,8,parcialmente_nublado,parcialmente_nublado
6.16049,22.979905,17.681294,14.688734,82.836537,26.091673,167.562967,87.058864,9.424948,234.726053,20.292859,8,parcialmente_nublado,despejado
4,25.672068,18.104556,17.366228,79.579367,17.207952,182.305759,29.788611,8.688707,290.117095,25.287344,10,parcialmente_nublado,despejado
9,17.786098,14.711132,12.162293,79.313194,20.800936,192.760032,97.826621,8.114748,308.060595,26.031254,10,nublado,lluvioso
3,25.1,19.4,17.2,76.5,22,185.8,79.9,10,241.2,20.8,8,parcialmente_nublado,lluvioso
9,18.1,15.1,13.8,86.6,18.4,201.4,98.8,9.8,274.3,23.7,10,nublado,nublado
3,27.1,22.1,20.2,79.6,22.3,168.8,66.9,10,252.8,21.8,9,lluvioso,lluvioso
5,24,19,17.4,79,18.4,169.3,77.4,9.9,250.6,21.6,9,parcialmente_nublado,parcialmente_nublado
10,21,17.9,16.1,81.2,20.5,185.1,100,10,283.9,24.4,10,nublado,nublado
3.688473,27.610832,19.269781,18.766488,83.44589,23.684003,172.494415,24.310028,9.110463,307.282201,26.474755,10,parcialmente_nublado,despejado
3,26.1,22.1,19.5,76.8,24.1,173.4,65,10,265.5,23,10,parcialmente_nublado,lluvioso
9,18.1,14.7,13.6,85.7,14.8,221.1,97.1,8.1,229.6,20.1,8,lluvioso,lluvioso
12,26,18.9,18.4,80.1,20.5,182.9,56.1,10.1,336.2,29.2,10,parcialmente_nublado,parcialmente_nublado
4.868112,26.019417,22.77645,19.492234,77.502087,24.287574,171.560721,94.932553,10.334227,176.29584,14.913342,6,lluvioso,lluvioso
4.498761,23.678518,16.504317,15.755367,79.989995,19.822828,186.216264,36.630621,9.094439,273.594534,23.936058,9.744037,parcialmente_nublado,despejado
5.234061,20.695847,15.859209,14.317441,84.534724,14.51337,216.159519,68.187188,7.779811,251.704065,21.438619,8.579946,parcialmente_nublado,despejado
8,18.1,15.1,13.2,81.7,16.3,224.2,98.8,8.3,122,10.6,6,lluvioso,nublado
9,18.7,14.9,12.9,81.9,14.8,190.5,97.5,9.8,158.2,13.7,8,nublado,nublado
1,27.9,19.1,19.1,81.2,20.5,180.6,78.2,9.6,246.7,21.3,9,lluvioso,lluvioso
4,24.17936,19.608444,17.227867,80.049254,25.607847,164.467428,24.423353,9.199675,276.946553,23.012471,9.440034,parcialmente_nublado,despejado
2,29.1,23.1,21.3,81.6,18.4,188.6,82.7,9.7,293.6,25.4,10,lluvioso,nublado
3,29.1,22.6,19.4,71.9,27.3,173.4,70.6,10,273,23.5,10,lluvioso,lluvioso
7.59146,18.322808,15.96297,14.855723,83.24921,14.764749,186.777114,100,9.912512,238.474818,20.612365,8,nublado,nublado
12,22.1,19.1,17.1,81.4,23.7,164.7,96.3,9.6,105.1,8.8,3,lluvioso,lluvioso
3,28.1,21.1,19.9,77.9,22,183.8,65.6,10,227.8,19.6,7,lluvioso,lluvioso
11,21,17,16.2,81.5,24.1,189,85.5,9.8,341.6,29.4,10,parcialmente_nublado,parcialmente_nublado
4.676939,24.998799,18.015683,17.4,79.199223,26.70617,173.523918,39.983606,9.59392,233.848699,20.702632,8.367423,parcialmente_nublado,despejado
7,21.1,16.4,12.8,72.4,23.7,208.2,75.4,9.8,163.5,14.1,7,parcialmente_nublado,nublado
3,25,19,18.1,83.6,24.1,174.6,70.4,9.7,243.2,21,9,parcialmente_nublado,parcialmente_nublado
6,22,18,16.3,81.6,16.6,163.1,85.1,9.4,230.9,20,8,parcialmente_nublado,parcialmente_nublado
12,28.9,20.1,19,83.2,22,175.9,72.4,9.4,238.7,20.7,9,lluvioso,lluvioso
12,28.2,22.1,18.6,71.5,25.9,166.9,50.8,10,335.3,29.2,10,parcialmente_nublado,nublado
5,21.1,16.1,14.5,79.9,27.7,169.5,49.8,9.8,241.1,20.8,8,parcialmente_nublado,parcialmente_nublado
4.206223,23.058979,16.988636,16.56618,83.634443,19.553515,218.731899,45.944848,8.91836,252.236846,21.982656,9,parcialmente_nublado,despejado
1,28.1,22.1,19.7,75,24.1,172,54.5,10,288.2,24.6,10,parcialmente_nublado,parcialmente_nublado
2,29.1,21.7,20.4,77.3,20.5,188.3,79.8,10,235.8,20.4,9,lluvioso,lluvioso
2.569308,25.085818,19.178412,18.441297,81.23524,19.644623,173.174881,83.846151,9.917534,192.155194,16.812387,8.95707,lluvioso,lluvioso
10,23.1,16.1,15.4,82.6,16.3,202.3,64.8,9.2,284.6,24.6,10,lluvioso,parcialmente_nublado
1,26.1,22.1,19,76.6,20.5,164.5,93.3,10,108,9.3,3,nublado,parcialmente_nublado
4,24.756872,18.975172,18.031769,80.173707,18.328577,194.252997,44.417013,7.703521,293.638116,25.112692,10,parcialmente_nublado,despejado
4.198287,25.233931,18.016346,17.127741,79.429382,26.741004,175.556148,17.091401,9.96071,219.975192,19.590948,8.970917,parcialmente_nublado,despejado
11,23.4,18.1,15.7,75.1,24.1,172.3,61.4,10,311.7,26.8,10,parcialmente_nublado,parcialmente_nublado
6,24,19.2,16.7,74.8,22.3,171.5,71.8,9.1,223.9,19.3,8,parcialmente_nublado,nublado
4.605204,22.608832,15.630897,13.893253,79.728107,26.853194,165.811995,58.526816,9.369138,253.582759,21.506431,9,parcialmente_nublado,despejado
6,21.1,17.1,15.4,81.7,22.3,174,79.8,9.7,225.1,19.3,8,parcialmente_nublado,parcialmente_nublado
7,22,18,15.8,77.9,14.8,172.1,100,10.5,227.2,19.7,8,nublado,nublado
1,27.1,21.1,21.1,86.2,23.7,168.3,78.7,8.8,234.9,20.3,9,lluvioso,lluvioso
1,25.1,19.9,16.6,71.8,22.2,170.7,67.7,10,248.4,21.4,8,lluvioso,lluvioso
8.459861,18.1,14.908027,14.174121,85.075096,17.906232,192.108257,99.860201,9.284629,248.356543,21.314219,8.531204,nublado,nublado
4,24.06962,20,18.095444,77.491278,30.361727,159.127454,52.9241,9.21612,264.442255,23.800769,9.567221,parcialmente_nublado,despejado
1.336549,26.022872,20.820394,18.822464,76.84288,17.314168,195.996144,80.69017,8.618078,308.227151,27.048476,10,parcialmente_nublado,despejado
4,24,19.7,18.2,84.6,14.8,200,89.4,9.7,241.7,20.9,9,parcialmente_nublado,parcialmente_nublado
4.607491,21.227859,17.202754,14.037938,82.469134,24.881185,168.062539,83.782884,9.306812,237.828826,20.568038,8.910734,parcialmente_nublado,despejado
5,21.1,16.9,14.7,78.1,16.4,193.7,95.8,8.7,139.2,12.1,6,nublado,nublado
6,21.1,15.7,14.6,82.6,14.8,209.1,76.4,9.3,86.4,7.3,4,lluvioso,lluvioso
3,25,21.2,20.7,85,18.4,214.7,83.1,8.1,306.9,26.6,10,parcialmente_nublado,parcialmente_nublado
9,19,15,14,83.4,18.4,180.1,92.4,7,295.2,25.5,10,nublado,parcialmente_nublado
2,28.4,24.1,21.5,75.3,24.1,168.3,49.3,10,323.6,27.8,10,lluvioso,parcialmente_nublado
1,26,21,19.5,79.9,27.7,174.5,59.2,10,301.4,26.1,10,parcialmente_nublado,parcialmente_nublado
5,24.1,21.1,16.5,70.5,24.1,167.3,97.9,9.9,234.5,20.2,8,nublado,lluvioso
4,24.025699,20,18.643378,82.415712,30.080645,164.218329,56.32838,8.249183,277.978908,23.093019,9.750895,parcialmente_nublado,despejado
5.295183,20.385927,14.651092,16.821164,81.358474,27.405954,173.635817,27.789365,9.597884,237.295899,20.43328,8,parcialmente_nublado,despejado
8,17.1,13.9,12.6,85.5,27.7,167.6,100,8.3,274.3,23.8,9,lluvioso,nublado
10,21.1,16.1,14.8,80,27.7,163.7,87.9,10,294.6,25.5,10,parcialmente_nublado,parcialmente_nublado
6,21,15.8,14.9,84.2,16.6,189.8,71.5,9,232.9,20,8,parcialmente_nublado,parcialmente_nublado
4,23,18,16.9,81.1,16.6,179.3,56.2,9.7,252.3,21.9,9,parcialmente_nublado,parcialmente_nublado
11,22,18,16.5,80.8,22.3,175.2,100,10,316,27.2,10,nublado,nublado
3.704774,26.417294,18.011284,18.277372,80.87416,20.1958,182.861291,35.944265,9.046149,297.329109,25.250798,10,parcialmente_nublado,despejado
6,23,20,17.6,81.9,24.1,169,98,9.9,237.8,20.6,8,nublado,nublado
4.02549,20.090908,15.3607,13.887017,79.753792,18.763865,187.951241,56.479975,9.839932,210.584814,20.627659,8.044061,parcialmente_nublado,despejado
10,20,15,13.7,80.6,20.5,174.1,96.9,9.7,330.4,28.4,10,nublado,nublado
6,20,15,13.5,82.7,11.2,241.2,65.4,8,237.5,20.5,8,parcialmente_nublado,parcialmente_nublado
8,18,15,13.8,85.3,13,190.8,97.9,7,258.9,22.5,9,nublado,nublado
3,28.2,20,19.1,76.9,18.4,191.5,42.4,10.1,295.2,25.5,10,parcialmente_nublado,parcialmente_nublado
6,23.6,19.1,17,77.9,22.3,167.1,91.9,9.5,232.4,20,8,nublado,nublado
12,25.2,20.7,18.7,78.8,25.9,168.4,81.7,10,179.9,15.5,8,parcialmente_nublado,lluvioso
1.637007,25.737326,20.014452,19.41243,82.572004,26.344583,173.407964,78.14781,9.567138,229.777316,19.87568,8,lluvioso,lluvioso
12,23,18.9,17.2,84,20.5,182.6,84.4,9.2,227.7,19.5,8,parcialmente_nublado,parcialmente_nublado
3,26.1,20.1,18.4,76.8,22.3,175.9,72.1,10,233.4,20.1,8,lluvioso,lluvioso
4,24.612992,20.028073,18.073798,77.630492,29.314549,167.593509,47.135911,8.404259,246.13611,23.747133,9.150509,parcialmente_nublado,despejado
4.214111,23.21787,18.785466,18.197345,84.974289,19.926469,194.552179,60.422553,9.689909,183.465142,16.029352,7,lluvioso,lluvioso
7,18,15,13.7,86.2,22.3,233.4,99.5,9.1,242.6,20.9,8,nublado,nublado
12,22.1,18.9,17.9,83.6,16.6,218.9,76.9,9,299.2,25.7,10,lluvioso,parcialmente_nublado
4.365915,23.153279,16.529059,15.477963,81.261311,21.378518,190.547443,38.121965,9.089039,259.7141,24.614833,9.377189,parcialmente_nublado,despejado
3.694981,25.816671,20.610786,19.52021,82.173186,23.475639,174.20021,37.448899,9.156832,295.199785,25.173047,10,parcialmente_nublado,despejado
5.972533,20.050633,15.900323,14.883544,80.991649,26.325331,170.253984,26.985058,9.765527,233.727298,20.076633,8,parcialmente_nublado,despejado
7,22.1,15.4,14.8,77.1,20.5,171,81.9,10,207.4,18,7,lluvioso,lluvioso
2,26.9,21.1,20.5,81.4,25.9,217.5,72.2,9.5,259.5,22.6,8,lluvioso,parcialmente_nublado
10,21.1,13.9,13,76.6,14.8,187.3,77.2,9.7,286.8,24.8,10,parcialmente_nublado,parcialmente_nublado
7.927136,18.561478,15.61373,14.667898,86.836705,18.075407,187.060393,100,7.948811,250.507522,21.732816,8.013468,nublado,nublado
2.238866,27.038791,20.248383,19.267799,80.815858,30.879185,166.009909,34.625946,9.586593,313.061711,30.001928,10,parcialmente_nublado,despejado
2,26.1,21.1,20.1,82.9,23.7,177.2,84.2,10,238.8,20.5,9,lluvioso,lluvioso
4,26.171145,18.995844,16.846628,79.046978,17.174667,166.935611,8.521579,9.150179,276.432178,25.232112,9.083493,parcialmente_nublado,despejado
2.412622,26.003201,19.076959,18.816251,76.961604,19.976489,184.905225,77.564323,7.990488,328.694082,28.743356,10,parcialmente_nublado,despejado
2,29.1,24.1,22,80.3,22.3,171.6,70.8,10,241.3,20.8,8,lluvioso,lluvioso
6,25,20,17.1,75,18.4,166.6,84.6,10.4,237.2,20.6,8,parcialmente_nublado,nublado
9,18,15,13.9,86.2,14.8,209,100,8.4,320.6,27.5,10,nublado,nublado
7,16.2,14,12.8,85.3,18.4,180.1,99.4,8.3,236.8,20.6,8,nublado,nublado
5,24,18,17,77.8,16.6,184.7,90.8,9.9,241.4,21.1,8,nublado,parcialmente_nublado
9,21.1,17.1,15.4,78.5,22.3,189.8,68.4,9.5,233.3,20.4,9,parcialmente_nublado,lluvioso
7,19.1,16.1,14.8,86.9,18,172.7,100,8.2,223.9,19.4,8,nublado,nublado
7.316516,17,14.934056,13.90637,89.20636,16.6,177.649652,100,7.696061,239.55766,20.682216,8,nublado,nublado
10,22,16,14.7,77.3,16.6,175.5,71.1,10,330.3,28.4,10,parcialmente_nublado,parcialmente_nublado
10,22.2,18.6,16.6,80.7,24.1,172.5,90.4,9.8,278.8,24.2,10,nublado,nublado
3,27.071831,22.150845,20,77.707763,15.630227,183.895585,86.902834,10.028019,279.889665,23.748288,9.470502,parcialmente_nublado,nublado
5.025871,24.337829,18.963513,17.595564,80.553629,25.586023,172.664539,49.547417,9.947708,226.530322,20.150025,8,parcialmente_nublado,despejado
4.511632,24.124243,19.843618,17.656999,79.548584,26.980493,167.2763,52.043584,9.808344,238.598213,20.470487,8.701949,parcialmente_nublado,despejado
7.230113,19.122124,15.261774,14.354326,83.2,16.176653,179.721613,96.750345,9.742215,239.714647,20.744988,8,nublado,lluvioso
4,27.1,21.9,18.7,74.6,33.5,162.6,67.6,10,173,14.9,8,lluvioso,parcialmente_nublado
4,24.997152,20.081854,17.218195,76.597987,28.250881,167.998789,54.544803,9.722411,256.485535,21.543036,9,parcialmente_nublado,despejado
4.833305,24.413445,17.884974,17.023017,78.736833,25.651738,170.582216,46.38394,9.701937,241.498184,20.802006,8.960894,parcialmente_nublado,despejado
5,23,20,17,79.7,18.4,170,100,9.7,258.1,22.4,9,nublado,nublado
3.243589,22.679508,20.764459,14.766469,78.572544,17.081748,182.580502,90.66964,10.005297,345.64477,29.7,10,nublado,nublado
9,23,18.8,15.5,75,25.7,180,69.5,9.2,280.5,24.2,9,parcialmente_nublado,nublado
7,17.1,14.1,12.6,85.1,18.1,175.4,98.8,9.3,234.7,20.1,8,nublado,nublado
12,23.1,19.1,18.1,84.8,16.5,172.4,98.8,10,242.3,20.9,9,lluvioso,lluvioso
1,26.673973,21.490876,18.86073,76.842715,21.330546,183.726279,45.10219,9.867969,340.25947,29.779296,10,parcialmente_nublado,despejado
12,26,19,18.4,81.4,20.5,169.6,83.5,9.3,261.1,22.6,9,lluvioso,nublado
11.501898,21.490073,16.466843,14.378194,80.912284,23.523076,170.136982,90.082866,9.77387,159.50201,13.845802,5.821473,nublado,nublado
4,24.095161,19.465094,16.96886,75.180659,27.338607,164.451457,23.79043,10,262.231682,22.6,9,parcialmente_nublado,despejado
7,17,15,14,85.9,24.1,165,100,9.6,250.8,21.6,9,nublado,nublado
5,23.1,20.1,17.2,76.7,16.6,162.5,100,9.6,219.9,19.1,9,lluvioso,nublado
6,19.1,17.9,14.3,77.1,24.2,155.6,100,10,45.7,3.9,2,nublado,lluvioso
4,24.710761,20.084468,17.007626,76.550563,26.251322,159.538909,50.373479,9.915521,247.950485,21.491618,9,parcialmente_nublado,despejado
5,18.1,15.9,13.9,83.5,18.4,235.1,86.7,8.4,231.3,20.1,9,parcialmente_nublado,parcialmente_nublado
4,26.092754,18.998738,17.413539,77.629605,22.055224,187.286699,50.999389,10,218.160609,19.140737,8,parcialmente_nublado,despejado
3,27.1,21.7,18.7,72.6,25.9,177.4,60.6,10,256.9,22.3,10,lluvioso,parcialmente_nublado
5.086004,21.063645,15.223532,13.363451,80.724782,26.325778,173.494663,28.15638,9.483137,230.652773,19.542651,8,parcialmente_nublado,despejado
5.464472,19.414987,14.768165,15.016194,80.694613,25.272031,186.199554,41.53226,9.556231,248.581507,20.848866,8.950249,parcialmente_nublado,despejado
8.752921,17.490838,15.119191,13.927875,84.72584,12.975075,208.397847,99.71612,8.787329,260.84254,22.446496,9,nublado,nublado
8,18.1,15.1,13.9,86.4,18.4,171.1,100,9.8,52.4,4.5,3,nublado,nublado
6,19.1,16.9,15.4,85.9,18.4,210.5,100,7.5,216.2,18.8,8,nublado,nublado
3,29,21,20,78.7,13,190.2,83.3,8.7,273.3,23.7,10,parcialmente_nublado,parcialmente_nublado
1,24.1,19.1,18.3,81.7,25.9,169.1,76.4,9.1,271.5,23.4,10,lluvioso,lluvioso
9,20.1,16.1,14.1,81,25.9,168.6,65.3,10,115.2,10,6,parcialmente_nublado,parcialmente_nublado
11,20.1,16.9,14.5,78.7,21.9,181.1,97.1,9.5,142.9,12.4,7,lluvioso,nublado
1,25,21,18,77.2,22.3,173,75.9,10,335,29,10,parcialmente_nublado,lluvioso
4.479932,25.518636,18.572017,17.780853,80.821043,15.326958,202.429575,79.287243,9.311259,164.20138,14.009091,5.211124,lluvioso,lluvioso
5,24,19,17.9,82.7,18.4,171.5,72.7,10,268.1,23.1,9,parcialmente_nublado,nublado
5.378732,19.536037,16.684524,14.836934,78.820515,23.222181,166.650504,33.431537,9.875414,238.797129,20.237531,8,parcialmente_nublado,despejado
8,17.1,14.1,12.6,83.6,18,183.2,100,9.5,255,22,9,nublado,parcialmente_nublado
4,24.187016,19.48605,17.058474,78.023832,26.044677,164.406221,45.436971,9.787961,274.915304,23.19943,9.791477,parcialmente_nublado,despejado
3,30.1,22.1,21.2,79.3,22.3,178.5,57.4,9.5,223.7,19.2,7,lluvioso,lluvioso
2.357208,27.911257,19.236336,18.626622,78.732971,18.902304,181.290183,10.914339,8.970048,329.848043,29.765313,10,parcialmente_nublado,despejado
8,18.1,15.6,14.1,85.3,18.4,180.7,100,9.6,43.2,3.9,2,lluvioso,nublado
5,21.2,17,15.7,81.7,24.1,171.4,66.8,8.2,254,21.9,9,parcialmente_nublado,parcialmente_nublado
6,20,16,14.7,83.3,22.3,170.2,60.9,9.6,236,20.2,8,parcialmente_nublado,nublado
5,24.2,19.7,17.4,77,27.7,164.7,92.2,9.9,240.2,20.8,9,lluvioso,lluvioso
7,17,15,14,88.7,13,196.8,99.5,8,235.7,20.3,8,nublado,parcialmente_nublado
1,26.1,20.1,19.4,79.7,18.4,180.5,85.7,8.9,218.7,18.8,9,lluvioso,lluvioso
4,21.1,17.7,16.5,84,31.2,170.8,69.2,8.3,289.3,24.9,10,parcialmente_nublado,parcialmente_nublado
5.590722,22.869707,18.294701,14.018095,82.433601,25.911406,181.283094,58.041414,9.795457,243.539634,20.936977,8.788623,parcialmente_nublado,despejado
12,24.1,19.1,18.3,83.5,20.5,193,60.9,9.6,282.6,24.2,10,lluvioso,lluvioso
2.21304,27.55698,21.49368,18.840892,75.319742,22.379027,176.894513,56.312934,10,266.297557,23.109784,8.555509,lluvioso,lluvioso
9,20.1,18.1,15.7,81.4,25.9,171.6,95.4,9.8,265.9,22.8,10,nublado,parcialmente_nublado
10,18.1,14.1,12.1,80.1,16.6,230.9,97.5,9.6,337,29.1,10,nublado,parcialmente_nublado
5,20.062965,15.807587,15.109364,82.34706,21.388305,189.173471,48.366596,9.407981,249.888256,21.620429,9,parcialmente_nublado,despejado
11,24.6,19.1,16,73.5,24.1,171.2,57.2,10,280,24.1,10,parcialmente_nublado,parcialmente_nublado
5,25.1,21.1,18.2,75.6,24.1,165.7,77.1,10.3,193.4,16.7,8,lluvioso,parcialmente_nublado
6.763167,18.918417,16.856656,15.481913,87.564958,18.677768,172.206356,100,9.662194,171.648531,14.899293,6.491068,nublado,nublado
4.929306,24.135723,17.591569,15.539237,81.472941,22.82259,192.475831,75.982001,8.547888,266.220425,25.150062,9.825381,parcialmente_nublado,despejado
3,27.1,20.1,19.1,78.5,18.4,183.7,66.3,10,234.5,20.2,8,lluvioso,lluvioso
5,22.1,16.9,15.7,80.7,23.9,170.6,78.3,10,201.6,17.4,7,parcialmente_nublado,parcialmente_nublado
4.77207,18.790921,17.941433,13.265484,78.017243,24.016083,174.336877,36.487038,9.916084,234.687923,20.397533,8,parcialmente_nublado,despejado
5.711297,18.1,14.104346,13.037843,82.075083,19.335976,178.820979,51.876147,9.567134,242.549238,20.938494,8.831711,parcialmente_nublado,despejado
1,26.1,19.4,18.2,79.6,18.4,201.4,86.2,9.9,245.3,21.4,9,lluvioso,lluvioso
12,22.2,19.1,16.8,79.8,20.5,172,99.6,10,345.7,29.8,10,nublado,nublado
4,25.071223,19.892153,16.741455,74.938558,28.477265,161.579753,41.177907,10,262.429415,22.6,9,parcialmente_nublado,despejado
1,25.316026,20.142201,18.394248,78.279609,29.180713,165.391965,79.063328,9.777585,176.993972,15.174728,7.934665,lluvioso,lluvioso
11,22.1,19.1,16.4,78.4,14.8,189.6,99.6,10.6,283.7,24.4,10,nublado,nublado
6,21.523831,18.085061,15.833507,80.304806,26.98054,166.622604,38.504595,9.822573,237.361895,20.335769,8,parcialmente_nublado,despejado
6.583167,17.735301,18.015297,16.781423,84.212118,25.833511,167.489372,76.009646,8.575275,235.094882,20.335735,8,parcialmente_nublado,despejado
9.277151,24.564322,19.365459,17.593757,81.772422,21.2772,185.374658,78.96977,9.890044,210.146168,18.101633,8,lluvioso,lluvioso
8,17.2,14.8,13.6,85.7,16.6,172.2,100,8.3,282.7,24.5,9,nublado,nublado
8,19,15,13.8,84,22.3,170.7,97.5,9.3,286.8,24.8,10,nublado,nublado
1,31.1,23.4,21.5,75.9,22.3,173,84.2,9.9,214.5,18.5,9,lluvioso,lluvioso
3.484918,27.670416,19.074318,20.073249,83.116011,20.077909,165.739968,16.441333,8.497535,297.8281,26.779498,10,parcialmente_nublado,despejado
7,17.1,15.1,13,82.1,20.5,178.2,100,9,225.1,19.5,8,lluvioso,nublado
4,25.329003,18.658501,17.215939,79.849159,17.042781,182.257223,13.001022,8.433844,295.370301,25.32336,10,parcialmente_nublado,despejado
4.858061,23.55735,18.410711,16.888483,80.959079,19.237941,195.799669,53.281698,8.324186,265.835316,22.84926,9.340455,parcialmente_nublado,despejado
